1632413114.0,"Sep 23, 2021",16:05:14,15753.824887
1632413115.0,"Sep 23, 2021",16:05:15,17514.735774
1632413116.0,"Sep 23, 2021",16:05:16,19283.040000
1632413117.0,"Sep 23, 2021",16:05:17,21032.480225
1632413118.0,"Sep 23, 2021",16:05:18,22800.749888
1632413119.0,"Sep 23, 2021",16:05:19,24541.732000
1632413120.0,"Sep 23, 2021",16:05:20,26312.235112
1632413121.0,"Sep 23, 2021",16:05:21,28062.071112
1632413122.0,"Sep 23, 2021",16:05:22,29792.834887
1632413123.0,"Sep 23, 2021",16:05:23,31551.656000
1632413124.0,"Sep 23, 2021",16:05:24,8423.940000
1632413125.0,"Sep 23, 2021",16:05:25,-30456.959887
1632413126.0,"Sep 23, 2021",16:05:26,-28694.964112
1632413127.0,"Sep 23, 2021",16:05:27,-26940.959887
1632413128.0,"Sep 23, 2021",16:05:28,-25185.864000
1632413129.0,"Sep 23, 2021",16:05:29,-23425.364663
1632413130.0,"Sep 23, 2021",16:05:30,-21673.282113
1632413131.0,"Sep 23, 2021",16:05:31,-19909.374888
1632413132.0,"Sep 23, 2021",16:05:32,-18158.792000
1632413133.0,"Sep 23, 2021",16:05:33,-16401.378888
1632413134.0,"Sep 23, 2021",16:05:34,-14647.690226
1632413135.0,"Sep 23, 2021",16:05:35,-12886.910225
1632413136.0,"Sep 23, 2021",16:05:36,-11131.667112
1632413137.0,"Sep 23, 2021",16:05:37,-9382.305339
1632413138.0,"Sep 23, 2021",16:05:38,-7615.749888
1632413139.0,"Sep 23, 2021",16:05:39,-5869.120338
1632413140.0,"Sep 23, 2021",16:05:40,-4120.036662
1632413141.0,"Sep 23, 2021",16:05:41,-2347.402224
1632413142.0,"Sep 23, 2021",16:05:42,-596.088000
1632413143.0,"Sep 23, 2021",16:05:43,1147.155113
1632413144.0,"Sep 23, 2021",16:05:44,2901.111113
1632413145.0,"Sep 23, 2021",16:05:45,4677.861776
1632413146.0,"Sep 23, 2021",16:05:46,6425.404112
1632413147.0,"Sep 23, 2021",16:05:47,8174.748226
1632413148.0,"Sep 23, 2021",16:05:48,9938.464336
1632413149.0,"Sep 23, 2021",16:05:49,11690.510113
1632413150.0,"Sep 23, 2021",16:05:50,13439.419773
1632413151.0,"Sep 23, 2021",16:05:51,15214.749888
1632413152.0,"Sep 23, 2021",16:05:52,16956.568000
1632413153.0,"Sep 23, 2021",16:05:53,18728.696000
1632413154.0,"Sep 23, 2021",16:05:54,20485.249775
1632413155.0,"Sep 23, 2021",16:05:55,22237.799776
1632413156.0,"Sep 23, 2021",16:05:56,23986.843888
1632413157.0,"Sep 23, 2021",16:05:57,25737.943664
1632413158.0,"Sep 23, 2021",16:05:58,27484.993662
1632413159.0,"Sep 23, 2021",16:05:59,29244.408000
1632413160.0,"Sep 23, 2021",16:06:00,30999.946226
1632413161.0,"Sep 23, 2021",16:06:01,10345.179835
1632413162.0,"Sep 23, 2021",16:06:02,-31025.750336
1632413163.0,"Sep 23, 2021",16:06:03,-29275.789775
1632413164.0,"Sep 23, 2021",16:06:04,-27525.858113
1632413165.0,"Sep 23, 2021",16:06:05,-25758.209777
1632413166.0,"Sep 23, 2021",16:06:06,-24017.485776
1632413167.0,"Sep 23, 2021",16:06:07,-22271.684000
1632413168.0,"Sep 23, 2021",16:06:08,-20504.250112
1632413169.0,"Sep 23, 2021",16:06:09,-18760.676000
1632413170.0,"Sep 23, 2021",16:06:10,-17001.084888
